ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
3130,0.9275,0.0,0.0025,0.04,0.03
3131,0.9125,0.005,0.0025,0.0025,0.0775
3132,0.45,0.0,0.0,0.0325,0.5175
3133,0.69,0.0,0.0625,0.1905,0.057
3134,0.425,0.0,0.0025,0.4075,0.165
3135,0.005,0.06,0.015,0.0,0.92
3136,0.07,0.0,0.005,0.0725,0.8525
3137,0.65,0.0,0.02,0.1625,0.1675
3138,0.3,0.0,0.07,0.37,0.26
3139,0.395,0.0,0.0375,0.115,0.4525
3140,0.87,0.0,0.02,0.08,0.03
3141,0.445,0.0075,0.0275,0.07,0.45
3142,0.4525,0.0,0.01,0.1975,0.34
3143,0.675,0.0,0.05,0.2125,0.0625
3144,0.0075,0.005,0.2425,0.0825,0.6625
3145,0.0325,0.025,0.266666666667,0.04,0.635833333333
3146,0.0075,0.005,0.0475,0.0275,0.9125
3147,0.0,0.0,0.005,0.0015,0.9935
3148,0.0,0.0025,0.1525,0.0,0.845
3149,0.0,0.285,0.1075,0.000833333333333,0.606666666667
3150,0.575,0.0,0.015,0.25,0.16
3151,0.0025,0.0,0.0325,0.0025,0.9625
3152,0.265,0.0,0.11,0.0425,0.5825
3153,0.385,0.0425,0.1075,0.07,0.395
3154,0.5475,0.0,0.015,0.2675,0.17
3155,0.0025,0.0,0.13,0.0,0.8675
3156,0.03,0.0125,0.1575,0.4575,0.3425
3157,0.76,0.0,0.0,0.075,0.165
3158,0.7375,0.0025,0.0175,0.0275,0.215
3159,0.1225,0.0,0.1125,0.5575,0.2075
3160,0.0125,0.005,0.045,0.0175,0.92
3161,0.675,0.0,0.0025,0.13,0.1925
3162,0.03,0.05,0.0225,0.3725,0.525
3163,0.1425,0.0,0.0325,0.0695833333333,0.755416666667
3164,0.76,0.0,0.0125,0.0,0.2275
3165,0.175,0.0575,0.07,0.035,0.6625
3166,0.255,0.0,0.015,0.645,0.085
3167,0.0,0.0,0.0025,0.0,0.9975
3168,0.775,0.0,0.025,0.0275,0.1725
3169,0.39,0.0,0.035,0.42,0.155
3170,0.0,0.0675,0.04,0.0,0.8925
3171,0.87,0.0,0.0,0.01,0.12
3172,0.2725,0.0,0.055,0.36,0.3125
3173,0.1625,0.0,0.0025,0.0975,0.7375
3174,0.0875,0.07,0.0275,0.04,0.775
3175,0.9125,0.0025,0.01,0.045,0.03
3176,0.8775,0.005,0.0025,0.005,0.11
3177,0.215,0.0075,0.3575,0.03,0.39
3178,0.54,0.0275,0.0175,0.06,0.355
3179,0.155,0.0375,0.195,0.325,0.2875
3180,0.05,0.0,0.1275,0.675,0.1475
3181,0.9375,0.0,0.0,0.0325,0.03
3182,0.0,0.01,0.0175,0.0015,0.971
3183,0.3725,0.0,0.105,0.2625,0.26
3184,0.705226190476,0.0,0.0,0.269773809524,0.025
3185,0.1675,0.0025,0.5,0.0375,0.2925
3186,0.0,0.0,0.005,0.0075,0.9875
3187,0.655,0.0,0.0025,0.1825,0.16
3188,0.1125,0.0,0.2075,0.485,0.195
3189,0.48,0.0,0.0275,0.4075,0.085
3190,0.0,0.005,0.0275,0.0,0.9675
3191,0.6275,0.0025,0.015,0.17,0.185
3192,0.295,0.1125,0.22,0.0075,0.365
3193,0.9275,0.0,0.0025,0.0075,0.0625
3194,0.955,0.0,0.005,0.01,0.03
3195,0.8525,0.0,0.005,0.06,0.0825
3196,0.18,0.0,0.0525,0.455,0.3125
3197,0.015,0.0075,0.39,0.005,0.5825
3198,0.6475,0.0,0.0125,0.1775,0.1625
3199,0.5575,0.0,0.0175,0.37,0.055
3200,0.0525,0.0,0.265,0.3625,0.32
3201,0.3675,0.0,0.095,0.28,0.2575
3202,0.29,0.0,0.0175,0.2475,0.445
3203,0.4625,0.0,0.0725,0.285,0.18
3204,0.4275,0.0,0.1675,0.0825,0.3225
3205,0.84,0.0,0.0,0.03,0.13
3206,0.52,0.0125,0.0575,0.135,0.275
3207,0.1725,0.0,0.0125,0.1725,0.6425
3208,0.2525,0.0025,0.015,0.59,0.14
3209,0.245,0.0,0.0575,0.51,0.1875
3210,0.0,0.0025,0.0125,0.0,0.985
3211,0.155,0.0,0.46,0.0325,0.3525
3212,0.305,0.0,0.005,0.475,0.215
3213,0.0025,0.0,0.085,0.0,0.9125
3214,0.3875,0.0,0.0475,0.4675,0.0975
3215,0.43,0.0,0.085,0.285,0.2
3216,0.3075,0.0,0.0625,0.3075,0.3225
3217,0.34,0.0,0.0,0.0075,0.6525
3218,0.515,0.0,0.035,0.39,0.06
3219,0.015,0.005,0.2175,0.06,0.7025
3220,0.0,0.02,0.095,0.0,0.885
3221,0.3625,0.0025,0.0725,0.3775,0.185
3222,0.0,0.0,0.015,0.0,0.985
3223,0.6975,0.0,0.0,0.0575,0.245
3224,0.65,0.0,0.0175,0.0775,0.255
3225,0.5325,0.0,0.03,0.215,0.2225
3226,0.2575,0.0025,0.0225,0.0525,0.665
3227,0.0,0.0,0.005,0.0,0.995
3228,0.2425,0.0,0.0,0.215,0.5425
3229,0.0025,0.02,0.1325,0.045,0.8
3230,0.2325,0.0025,0.0875,0.51,0.1675
3231,0.9725,0.0,0.0,0.01,0.0175
3232,0.5625,0.0025,0.06,0.075,0.3
3233,0.485833333333,0.0,0.1325,0.2075,0.174166666667
3234,0.0,0.025,0.0,0.0,0.975
3235,0.4625,0.0,0.0425,0.4225,0.0725
3236,0.5575,0.0,0.115,0.136428571429,0.191071428571
3237,0.8275,0.0,0.0,0.055,0.1175
3238,0.175,0.0,0.02,0.59,0.215
3239,0.4125,0.0,0.06,0.32,0.2075
3240,0.475,0.0,0.02,0.34,0.165
3241,0.1,0.0,0.1,0.76,0.04
3242,0.32,0.0,0.18,0.45,0.05
3243,0.0,0.03,0.06,0.0,0.91
3244,0.925,0.0425,0.0025,0.005,0.025
3245,0.0025,0.015,0.0125,0.0,0.97
3246,0.18,0.0,0.0175,0.345,0.4575
3247,0.005,0.0125,0.7475,0.0125,0.2225
3248,0.925,0.0,0.0025,0.025,0.0475
3249,0.01,0.03,0.52,0.0975,0.3425
3250,0.805,0.0,0.0,0.0975,0.0975
3251,0.9875,0.0,0.0,0.005,0.0075
3252,0.0,0.0,0.0275,0.0,0.9725
3253,0.175,0.0,0.085,0.4375,0.3025
3254,0.0,0.0,0.5125,0.0025,0.485
3255,0.545,0.0,0.0,0.265,0.19
3256,0.425,0.0025,0.0125,0.11,0.45
3257,0.345,0.0,0.005,0.63,0.02
3258,0.7275,0.0,0.01,0.0875,0.175
3259,0.6125,0.0025,0.005,0.285,0.095
3260,0.255,0.0,0.105,0.525,0.115
3261,0.0075,0.0225,0.225,0.0,0.745
3262,0.22,0.0,0.0225,0.0475,0.71
3263,0.605,0.0,0.05,0.2,0.145
3264,0.4275,0.0,0.0525,0.1825,0.3375
3265,0.1525,0.0,0.05,0.3925,0.405
3266,0.8775,0.0,0.0,0.1,0.0225
3267,0.7175,0.005,0.0,0.0075,0.27
3268,0.1625,0.0,0.07,0.64875,0.11875
3269,0.786875,0.0075,0.0,0.005,0.200625
3270,0.0,0.0040119047619,0.0992738095238,0.0,0.896714285714
3271,0.4425,0.0,0.0,0.5325,0.025
3272,0.0,0.02,0.0875,0.0,0.8925
3273,0.9275,0.0,0.0025,0.03,0.04
3274,0.6475,0.0,0.06,0.12,0.1725
3275,0.01,0.0,0.1075,0.225,0.6575
3276,0.025,0.0,0.2925,0.2525,0.43
3277,0.4825,0.0,0.025,0.3175,0.175
3278,0.835,0.0,0.0,0.085,0.08
3279,0.3725,0.0,0.03,0.16,0.4375
3280,0.01,0.0025,0.1575,0.0,0.83
3281,0.39375,0.0,0.0,0.53375,0.0725
3282,0.2025,0.0,0.0675,0.5175,0.2125
3283,0.02,0.01,0.1075,0.0,0.8625
3284,0.2875,0.0,0.02,0.505,0.1875
3285,0.005,0.01,0.115,0.0075,0.8625
3286,0.89125,0.0,0.005,0.0325,0.07125
3287,0.3125,0.005,0.05,0.545,0.0875
3288,0.5275,0.0,0.1125,0.1675,0.1925
3289,0.64,0.0,0.01,0.305,0.045
3290,0.4225,0.0,0.025,0.1025,0.45
3291,0.6825,0.0025,0.0075,0.19,0.1175
3292,0.43,0.0,0.005,0.46,0.105
3293,0.745,0.0,0.0025,0.0025,0.25
3294,0.085,0.0025,0.0225,0.01,0.88
3295,0.995,0.0,0.0,0.005,0.0
3296,0.9825,0.0,0.0,0.0125,0.005
3297,0.03,0.1275,0.0075,0.0,0.835
3298,0.4925,0.0075,0.0225,0.305,0.1725
3299,0.96,0.0,0.0,0.0275,0.0125
3300,0.0,0.015,0.035,0.0025,0.9475
3301,0.0625,0.0825,0.3,0.01,0.545
3302,0.3255,0.025,0.06,0.085,0.5045
3303,0.005,0.0975,0.19,0.0,0.7075
3304,0.99,0.0,0.0075,0.0025,0.0
3305,0.6475,0.0,0.0,0.251,0.1015
3306,0.535,0.0,0.005,0.125,0.335
3307,0.0175,0.0325,0.065,0.0,0.885
3308,0.5375,0.005,0.0175,0.0,0.44
3309,0.4025,0.0,0.115,0.4275,0.055
3310,0.0,0.0,0.0075,0.0,0.9925
3311,0.8025,0.0,0.005,0.0,0.1925
3312,0.0,0.0,0.0,0.0,1.0
3313,0.095,0.0,0.05,0.1775,0.6775
3314,0.645,0.0,0.0075,0.3175,0.03
3315,0.015,0.21,0.315,0.0325,0.4275
3316,0.3325,0.0,0.015,0.365,0.2875
3317,0.0,0.0125,0.0875,0.0,0.9
3318,0.0975,0.07,0.0025,0.0,0.83
3319,0.85875,0.0,0.01625,0.0375,0.0875
3320,0.55,0.0075,0.0325,0.27375,0.13625
3321,0.5125,0.0,0.03,0.3475,0.11
3322,0.805,0.0,0.0025,0.05,0.1425
3323,0.54,0.0,0.0175,0.4225,0.02
3324,0.52,0.0025,0.0275,0.165,0.285
3325,0.245,0.0025,0.1,0.258375,0.394125
3326,0.41,0.0225,0.0325,0.0675,0.4675
3327,0.3975,0.0,0.04,0.3425,0.22
3328,0.57,0.0,0.01,0.3075,0.1125
3329,0.0,0.0,0.0,0.0,1.0
3330,0.0475,0.0025,0.1,0.2025,0.6475
3331,0.9475,0.0,0.01,0.0125,0.03
3332,0.2725,0.01,0.2475,0.3375,0.1325
3333,0.42,0.0,0.01,0.4525,0.1175
3334,0.26,0.0075,0.0025,0.0025,0.7275
3335,0.5625,0.0,0.0075,0.035,0.395
3336,0.32,0.0,0.0075,0.0675,0.605
3337,0.135,0.0075,0.0475,0.145,0.665
3338,0.2725,0.0,0.075,0.51,0.1425
3339,0.0,0.055,0.01,0.0,0.935
3340,0.7475,0.0,0.0025,0.0775,0.1725
3341,0.4925,0.0,0.0125,0.36,0.135
3342,0.385,0.0125,0.095,0.139708333333,0.367791666667
3343,0.0025,0.0025,0.51,0.005,0.48
3344,0.19,0.0,0.045,0.6875,0.0775
3345,0.716875,0.0,0.0125,0.225625,0.045
3346,0.035,0.005,0.03,0.0,0.93
3347,0.0275,0.0,0.2625,0.5675,0.1425
3348,0.535,0.1075,0.025,0.0875,0.245
3349,0.4125,0.0025,0.075,0.4375,0.0725
3350,0.15,0.025,0.13,0.015,0.68
3351,0.59,0.0,0.01,0.2775,0.1225
3352,0.2715,0.005,0.005,0.6985,0.02
3353,0.0,0.0025,0.0425,0.0025,0.9525
3354,0.4075,0.0,0.05,0.1975,0.345
3355,0.0375,0.0025,0.0325,0.81,0.1175
3356,0.0125,0.0,0.0592142857143,0.06,0.868285714286
3357,0.938791666667,0.0,0.0137083333333,0.0025,0.045
3358,0.42,0.0,0.015,0.145,0.42
3359,0.9675,0.0,0.0025,0.0,0.03
3360,0.77,0.0,0.0075,0.06,0.1625
3361,0.1275,0.0975,0.125,0.02,0.63
3362,0.445,0.035,0.045,0.03,0.445
3363,0.0025,0.035,0.3025,0.01,0.65
3364,0.8775,0.0025,0.0025,0.0125,0.105
3365,0.595,0.01,0.03,0.205,0.16
3366,0.765,0.0,0.005,0.1425,0.0875
3367,0.888333333333,0.0075,0.00666666666667,0.01,0.0875
3368,0.065,0.03,0.34,0.01,0.555
3369,0.5875,0.0,0.0125,0.135,0.265
3370,0.75,0.0,0.0025,0.06,0.1875
3371,0.8275,0.0,0.0,0.0725,0.1
3372,0.515833333333,0.0025,0.005,0.1025,0.374166666667
3373,0.1425,0.005,0.065,0.74,0.0475
3374,0.005,0.0075,0.2475,0.0575,0.6825
3375,0.0,0.0,0.0025,0.0,0.9975
3376,0.0,0.0,0.0075,0.0,0.9925
3377,0.4225,0.0,0.0,0.045,0.5325
3378,0.8675,0.0525,0.01,0.015,0.055
3379,0.135,0.0,0.0375,0.565,0.2625
3380,0.0225,0.005,0.255,0.21,0.5075
3381,0.8875,0.0,0.005,0.03,0.0775
3382,0.305,0.0,0.0275,0.3975,0.27
3383,0.0,0.0175,0.125,0.0,0.8575
3384,0.5625,0.0,0.0025,0.005,0.43
3385,0.4225,0.0,0.05,0.3375,0.19
3386,0.9125,0.0,0.0,0.0825,0.005
3387,0.0,0.0,0.0525,0.0,0.9475
3388,0.075,0.025,0.02,0.0025,0.8775
3389,0.1925,0.005,0.0425,0.0,0.76
3390,0.4425,0.0,0.0225,0.3175,0.2175
3391,0.0,0.0025,0.04,0.0,0.9575
3392,0.005,0.0025,0.345,0.0,0.6475
3393,0.1975,0.0,0.005,0.265,0.5325
3394,0.0375,0.0075,0.1425,0.4525,0.36
3395,0.5375,0.0,0.0175,0.12,0.325
3396,0.215,0.0925,0.035,0.005,0.6525
3397,0.9775,0.0,0.0,0.0125,0.01
3398,0.965208333333,0.0,0.0,0.0,0.0347916666667
3399,0.3225,0.0,0.115,0.0275,0.535
3400,0.1775,0.0,0.095,0.4125,0.315
3401,0.505,0.0025,0.0075,0.0025,0.4825
3402,0.98,0.0,0.0,0.0025,0.0175
3403,0.2575,0.005,0.08,0.4125,0.245
3404,0.0675,0.0,0.0225,0.0,0.91
3405,0.415,0.0025,0.01,0.05,0.5225
3406,0.02,0.0,0.2125,0.6125,0.155
3407,0.0,0.0,0.0575,0.0,0.9425
3408,0.2575,0.0,0.13,0.405,0.2075
3409,0.2875,0.0,0.0,0.105,0.6075
3410,0.0025,0.01,0.025,0.0175,0.945
3411,0.0,0.0075,0.2475,0.0025,0.7425
3412,0.24,0.01,0.05,0.4675,0.2325
3413,0.584375,0.0,0.0175,0.333125,0.065
3414,0.79,0.0,0.0,0.1525,0.0575
3415,0.71,0.0,0.0,0.25,0.04
3416,0.8325,0.0,0.0,0.015,0.1525
3417,0.1775,0.0175,0.04825,0.1975,0.55925
3418,0.18,0.0,0.02,0.0225,0.7775
3419,0.0,0.0,0.07,0.0025,0.9275
3420,0.005,0.0025,0.1375,0.4525,0.4025
3421,0.2,0.0,0.005,0.575,0.22
3422,0.125,0.0925,0.0125,0.0,0.77
3423,0.35,0.0,0.015,0.415,0.22
3424,0.0175,0.0625,0.0425,0.0,0.8775
3425,0.025,0.0025,0.15,0.545,0.2775
3426,0.1575,0.0125,0.1275,0.0075,0.695
3427,0.4825,0.0025,0.025,0.4325,0.0575
3428,0.93,0.0,0.0,0.045,0.025
3429,0.0,0.0,0.0225,0.0,0.9775
3430,0.5375,0.0,0.01,0.2425,0.21
3431,0.5475,0.0,0.0025,0.06,0.39
3432,0.625,0.0225,0.015,0.225,0.1125
3433,0.29,0.0,0.1175,0.445,0.1475
3434,0.85,0.0,0.0025,0.0775,0.07
3435,0.0,0.0225,0.0075,0.0,0.97
3436,0.79125,0.0,0.0,0.0925,0.11625
3437,0.3525,0.0,0.0075,0.4825,0.1575
3438,0.315,0.01,0.02,0.595,0.06
3439,0.345,0.0,0.0175,0.5025,0.135
3440,0.355,0.0,0.005,0.1725,0.4675
3441,0.06,0.0,0.1175,0.545,0.2775
3442,0.01,0.005,0.34,0.0625,0.5825
3443,0.25,0.0,0.0125,0.63,0.1075
3444,0.1025,0.0025,0.04,0.305,0.55
3445,0.215,0.0,0.0725,0.66,0.0525
3446,0.4525,0.0025,0.05,0.255,0.24
3447,0.0375,0.0,0.055,0.5475,0.36
3448,0.3125,0.005,0.0275,0.07,0.585
3449,0.0075,0.0125,0.0975,0.095,0.7875
3450,0.1925,0.0,0.0,0.0025,0.805
3451,0.5525,0.0025,0.005,0.1025,0.3375
3452,0.7375,0.0025,0.005,0.1025,0.1525
3453,0.7075,0.0,0.0,0.1725,0.12
3454,0.01,0.1025,0.32,0.0,0.5675
3455,0.78,0.0,0.0,0.1625,0.0575
3456,0.955,0.0,0.0,0.0,0.045
3457,0.9975,0.0,0.0,0.0025,0.0
3458,0.205,0.0025,0.0575,0.42,0.315
3459,0.23,0.0,0.06,0.475,0.235
3460,0.6425,0.0,0.0225,0.2275,0.1075
3461,0.1775,0.0,0.0325,0.2075,0.5825
3462,0.89,0.0,0.0,0.005,0.105
3463,0.6575,0.0,0.0025,0.2075,0.1325
3464,0.015,0.01,0.15875,0.0025,0.81375
3465,0.365,0.0025,0.0225,0.5,0.11
3466,0.2725,0.0,0.0275,0.5925,0.1075
3467,0.115,0.0,0.1475,0.565,0.1725
3468,0.1775,0.0,0.06,0.505,0.2575
3469,0.17,0.0,0.015,0.1575,0.6575
3470,0.405,0.0,0.07,0.255,0.27
3471,0.6075,0.0,0.01,0.0875,0.295
3472,0.495,0.0,0.01,0.4075,0.0875
3473,0.0075,0.1175,0.0725,0.01,0.7925
3474,0.475,0.0,0.025,0.2475,0.2525
3475,0.29,0.0,0.025,0.2025,0.4825
3476,0.1825,0.0,0.0625,0.1575,0.5975
3477,0.08,0.195,0.065,0.0,0.66
3478,0.04,0.0,0.1075,0.4975,0.355
3479,0.9575,0.0,0.0,0.0075,0.035
3480,0.63,0.0,0.0125,0.295,0.0625
3481,0.4175,0.0,0.045,0.43,0.1075
3482,0.9925,0.0,0.0,0.005,0.0025
3483,0.5575,0.0025,0.0275,0.0775,0.335
3484,0.355,0.0,0.0375,0.515,0.0925
3485,0.45,0.0,0.005,0.408125,0.136875
3486,0.455,0.005,0.0825,0.248333333333,0.209166666667
3487,0.798916666667,0.0,0.0075,0.136083333333,0.0575
3488,0.8025,0.0,0.0125,0.0675,0.1175
3489,0.505,0.0,0.0225,0.285,0.1875
3490,0.6775,0.0,0.0075,0.27,0.045
3491,0.9225,0.0,0.015,0.03,0.0325
3492,0.8275,0.0,0.0025,0.12,0.05
3493,0.54,0.0,0.0425,0.0925,0.325
3494,0.4525,0.0,0.005,0.245,0.2975
3495,0.9925,0.0,0.0,0.005,0.0025
3496,0.580833333333,0.0,0.0125,0.321666666667,0.085
3497,0.645,0.0,0.035,0.215,0.105
3498,0.005,0.0125,0.1125,0.0,0.87
3499,0.405,0.0,0.1525,0.175,0.2675
3500,0.1325,0.005,0.1225,0.56,0.18
3501,0.2075,0.01,0.04,0.12,0.6225
3502,0.0025,0.005,0.085,0.0025,0.905
3503,0.4475,0.0,0.0075,0.3925,0.1525
3504,0.8975,0.0,0.0025,0.0075,0.0925
3505,0.0475,0.0,0.1575,0.415,0.38
3506,0.0125,0.0,0.175,0.5175,0.295
3507,0.683333333333,0.0025,0.005,0.0225,0.286666666667
3508,0.0075,0.0125,0.1445,0.0075,0.828
3509,0.7075,0.0,0.005,0.14,0.1475
3510,0.0,0.0,0.6575,0.0375,0.305
3511,0.0025,0.005,0.35,0.005,0.6375
3512,0.74,0.005,0.0025,0.1575,0.095
3513,0.785,0.005,0.0,0.005,0.205
3514,0.835,0.0,0.0025,0.0525,0.11
3515,0.765,0.0,0.005,0.1525,0.0775
3516,0.535,0.0,0.005,0.215,0.245
3517,0.765,0.0,0.0075,0.085,0.1425
3518,0.729,0.0,0.005,0.02,0.246
3519,0.0,0.0775,0.14,0.0,0.7825
3520,0.590833333333,0.0175,0.0175,0.0725,0.301666666667
3521,0.2125,0.0,0.08,0.14,0.5675
3522,0.0,0.0,0.0125,0.0,0.9875
3523,0.44,0.0,0.0925,0.175,0.2925
3524,0.1825,0.0,0.0375,0.1325,0.6475
3525,0.0,0.0,0.055,0.0,0.945
3526,0.4175,0.11,0.1,0.0825,0.29
3527,0.6125,0.0025,0.0,0.0375,0.3475
3528,0.3225,0.0,0.055,0.565,0.0575
3529,0.0,0.005,0.1825,0.2625,0.55
3530,0.0675,0.0,0.2525,0.0175,0.6625
3531,0.07,0.005,0.2625,0.31,0.3525
3532,0.43,0.0,0.005,0.24,0.325
3533,0.9275,0.0,0.0,0.0675,0.005
3534,0.525,0.0,0.085,0.3275,0.0625
3535,0.95,0.0,0.0,0.015,0.035
3536,0.0,0.01,0.07,0.0,0.92
3537,0.495,0.435,0.0025,0.0025,0.065
3538,0.0,0.0,0.0275,0.0025,0.97
3539,0.0,0.0025,0.0,0.0,0.9975
3540,0.0,0.0,0.0025,0.0,0.9975
3541,0.0,0.0075,0.055,0.0,0.9375
3542,0.1975,0.0,0.01,0.17,0.6225
3543,0.0525,0.01,0.02,0.0025,0.915
3544,0.395,0.0125,0.1075,0.01,0.475
3545,0.5575,0.0,0.045,0.25,0.1475
3546,0.1575,0.01,0.165,0.43,0.2375
3547,0.873958333333,0.0025,0.0222916666667,0.0025,0.09875
3548,0.24,0.0,0.045,0.17,0.545
3549,0.0,0.015,0.045,0.0125,0.9275
3550,0.4725,0.0,0.035,0.315,0.1775
3551,0.6025,0.0,0.0025,0.3125,0.0825
3552,0.0,0.02,0.105,0.0,0.875
3553,0.9475,0.0,0.0,0.01,0.0425
3554,0.06,0.0,0.0125,0.01,0.9175
3555,0.0,0.0025,0.0325,0.0075,0.9575
3556,0.8075,0.0,0.0075,0.05,0.135
3557,0.0,0.0,0.015,0.0,0.985
3558,0.345,0.0075,0.0525,0.4925,0.1025
3559,0.7875,0.0,0.0,0.0025,0.21
3560,0.06,0.0,0.1575,0.335,0.4475
3561,0.8825,0.0025,0.0,0.0325,0.0825
3562,0.02,0.0175,0.145,0.0225,0.795
3563,0.5525,0.0075,0.07,0.3075,0.0625
3564,0.7975,0.0,0.0075,0.0875,0.1075
3565,0.23,0.075,0.0675,0.3675,0.26
3566,0.3675,0.0,0.0625,0.3425,0.2275
3567,0.39,0.0,0.0175,0.3125,0.28
3568,0.8125,0.0,0.0075,0.0025,0.1775
3569,0.0425,0.08,0.0325,0.0025,0.8425
3570,0.0,0.0075,0.0225,0.0,0.97
3571,0.6,0.0025,0.01,0.1825,0.205
3572,0.7725,0.0,0.01,0.125,0.0925
3573,0.0,0.0,0.0,0.0,1.0
3574,0.6725,0.0,0.0225,0.2525,0.0525
3575,0.8425,0.0,0.005,0.055,0.0975
3576,0.8425,0.0,0.045,0.0675,0.045
3577,0.2075,0.015,0.13,0.4775,0.17
3578,0.64,0.0,0.0125,0.15,0.1975
3579,0.88,0.0,0.005,0.0525,0.0625
3580,0.015,0.0025,0.1425,0.225,0.615
3581,0.67,0.0025,0.025,0.2175,0.085
3582,0.0,0.0125,0.03,0.0,0.9575
3583,0.045,0.01,0.06,0.3825,0.5025
3584,0.2025,0.0,0.065,0.455,0.2775
3585,0.3825,0.0,0.015,0.3225,0.28
3586,0.4,0.0,0.0075,0.235,0.3575
3587,0.75,0.0,0.025,0.1725,0.0525
3588,0.305,0.0,0.07,0.23,0.395
3589,0.71,0.0,0.0025,0.09,0.1975
3590,0.955,0.0,0.0225,0.02,0.0025
3591,0.36,0.0,0.3375,0.1675,0.135
3592,0.9925,0.0,0.0,0.0075,0.0
3593,0.9975,0.0,0.0,0.0,0.0025
3594,0.9125,0.0,0.0,0.04,0.0475
3595,0.4125,0.0375,0.0225,0.2675,0.26
3596,0.0025,0.005,0.27,0.0025,0.72
3597,0.345,0.09,0.0325,0.165,0.3675
3598,0.3025,0.0,0.0225,0.405,0.27
3599,0.76,0.0,0.0025,0.0275,0.21
3600,0.0625,0.2225,0.0975,0.01,0.6075
3601,0.26,0.0,0.04,0.3425,0.3575
3602,0.4425,0.0,0.05,0.465,0.0425
3603,0.37,0.0,0.04,0.4375,0.1525
3604,0.785,0.0,0.0,0.085,0.13
3605,0.1925,0.0,0.085,0.4,0.3225
3606,0.1,0.045,0.0275,0.0025,0.825
3607,0.6875,0.0025,0.0,0.2975,0.0125
3608,0.16,0.0175,0.0575,0.525,0.24
3609,0.025,0.0,0.015,0.42,0.54
3610,0.735,0.0025,0.02,0.0325,0.21
3611,0.495,0.0,0.015,0.4025,0.0875
3612,0.0025,0.0075,0.2175,0.0025,0.77
3613,0.5325,0.0,0.0775,0.1275,0.2625
3614,0.2925,0.0,0.13,0.445,0.1325
3615,0.0775,0.0,0.04,0.185,0.6975
3616,0.31,0.0,0.0425,0.47,0.1775
3617,0.595,0.005,0.01,0.1,0.29
3618,0.02,0.025,0.1125,0.0775,0.765
3619,0.44,0.0,0.0275,0.155,0.3775
3620,0.68775,0.0,0.0025,0.27475,0.035
3621,0.87,0.0,0.0175,0.0825,0.03
3622,0.1825,0.0,0.025,0.64,0.1525
3623,0.4475,0.0,0.005,0.47,0.0775
3624,0.01,0.0,0.1725,0.465,0.3525
3625,0.7825,0.0025,0.01,0.0125,0.1925
3626,0.005,0.0025,0.125,0.0,0.8675
3627,0.315,0.0,0.0075,0.41,0.2675
3628,0.14,0.0975,0.10375,0.03,0.62875
3629,0.035,0.0075,0.045,0.02,0.8925
3630,0.4275,0.0,0.0025,0.02,0.55
3631,0.54,0.0025,0.0125,0.3475,0.0975
3632,0.0,0.0,0.02,0.0,0.98
3633,0.555,0.0,0.0025,0.2,0.2425
3634,0.4725,0.005,0.0,0.085,0.4375
3635,0.0,0.01,0.03,0.0075,0.9525
3636,0.7275,0.0,0.0,0.045,0.2275
3637,0.5175,0.0025,0.0025,0.1975,0.28
3638,0.0075,0.0075,0.265,0.0375,0.6825
3639,0.775,0.0025,0.0,0.1525,0.07
3640,0.01,0.0,0.3575,0.295,0.3375
3641,0.1325,0.005,0.2125,0.39,0.26
3642,0.125,0.0275,0.2225,0.075,0.55
3643,0.04,0.055,0.0025,0.0,0.9025
3644,0.59,0.01,0.025,0.1425,0.2325
3645,0.93,0.0,0.0,0.0225,0.0475
3646,0.6875,0.0,0.005,0.1825,0.125
3647,0.03,0.01,0.025,0.37,0.565
3648,0.1225,0.005,0.005,0.1525,0.715
3649,0.9075,0.0,0.0,0.01,0.0825
3650,0.464166666667,0.0,0.1025,0.408333333333,0.025
3651,0.975,0.0,0.0,0.0175,0.0075
3652,0.3,0.0,0.1175,0.4225,0.16
3653,0.055,0.065,0.1,0.065,0.715
3654,0.0975,0.0125,0.0125,0.0025,0.875
3655,0.0,0.0,0.0275,0.0,0.9725
3656,0.725,0.0,0.0125,0.1425,0.12
3657,0.0075,0.0225,0.2475,0.2,0.5225
3658,0.0025,0.075,0.26,0.0,0.6625
3659,0.0,0.0,0.0025,0.0025,0.995
3660,0.97,0.0,0.0,0.015,0.015
3661,0.495,0.005,0.0175,0.115,0.3675
3662,0.3775,0.0,0.0225,0.52,0.08
3663,0.9875,0.0,0.0,0.01,0.0025
3664,0.895178571429,0.0025,0.0,0.015,0.0873214285714
3665,0.3225,0.0025,0.015,0.5425,0.1175
3666,0.5925,0.0,0.0075,0.1025,0.2975
3667,0.015,0.055,0.1975,0.0775,0.655
3668,0.57,0.0,0.0,0.0625,0.3675
3669,0.02,0.0025,0.1175,0.6825,0.1775
3670,0.5275,0.0,0.035,0.1725,0.265
3671,0.3225,0.0,0.04,0.3675,0.27
3672,0.0675,0.03,0.0825,0.045,0.775
3673,0.1725,0.01,0.05,0.396666666667,0.370833333333
3674,0.02,0.0125,0.06,0.44,0.4675
3675,0.46,0.0,0.0125,0.365,0.1625
3676,0.0,0.0,0.0,0.0,1.0
3677,0.0175,0.0,0.0,0.0,0.9825
3678,0.0375,0.0,0.09,0.255,0.6175
3679,0.0025,0.0,0.0125,0.0,0.985
3680,0.8525,0.0,0.0025,0.1175,0.0275
